"n_aliens","long","lat"
10,-87.5670802686363,13.7262436576071
100,-88.7214027810842,14.7856573566005
10,16.0951974336058,46.0801792618391
1,18.3772786147892,45.76594848549
1000,17.5553723238409,46.9258430170017
100,17.5605958420783,47.609090589687
100,116.502675181255,-1.73660893230171
10,100.137769058347,0.277224266098728
1,126.876347623765,-3.61405229842062
1000,102.459344174713,-1.62305752435288
100,112.445192160085,1.17690410299147
1,116.684507830068,-0.476092902496109
1000,140.140241095796,-2.97885093456051
1,120.177801763639,0.507264339264174
1000,137.635207241401,-2.08092010178773
10,116.807795483619,1.53114699557696
100,112.096153283492,-7.97202342027042
10,110.284016244113,-7.05526916393803
100,115.6533198338,1.21449335013263
100,113.472854308784,1.16852247902144
100,119.644597219303,-5.29089885365107
10,110.634962841868,-7.07910689687591
1000,109.822115376592,-1.02953304893611
1,111.762083815411,-2.98492872061204
1000,114.989516856149,-2.38713188538104
1,115.361918359995,-3.41586423532149
1,118.915701052174,-2.63561946347657
10,117.070655236021,-1.09930571048786
10,104.874780429527,-4.50240339214837
1000,105.181077383459,-5.29722254286089
1,97.7283152192831,2.60730046473377
1,100.562059404328,-0.0914591799935004
1000,76.1100300773978,11.8810732908435
1,77.0296223368496,31.8818657256228
1,95.0303528364748,27.3129554217034
1000,77.5019361265004,31.2962416666775
10,80.934030264616,25.2146584519656
100,82.0874191168696,23.4561097309594
1000,83.4886890091002,22.9267716857711
1,74.0783007536083,28.2581676089995
1000,78.0691167991608,35.107018472207
10,86.6110058594495,25.5982369410466
10,82.2622959595174,21.2759798578265
1,74.7516415826976,22.4950823832866
100,78.0808419920504,23.7733642800807
100,78.6170036718249,17.3566928838017
1,69.7466567438096,26.908633256918
1000,93.0063787009567,25.0952018760795
1000,94.1328602191061,25.0173864438681
100,81.7325459327549,23.6596147725354
10,84.198201354593,23.9032761900889
100,86.2184338923544,24.0797600255262
1000,86.5718388184905,22.8079491619609
100,75.0713060796261,14.4632640906678
10,77.7240314148366,21.7031960568435
1,85.7322359830141,23.9151225367521
10,82.106345705688,20.0601085311437
100,85.5669049546123,23.2598432136906
10,72.391698975116,26.6409579657041
1000,80.0844730809331,16.3135148437019
1000,79.0158587135375,11.3854949044421
1000,80.3501688502729,27.6847394427304
1,82.4197511002421,24.0834839722172
1,75.2524060662836,12.2091949627392
1000,84.7782271262258,25.0318132140138
10,88.3931211009622,24.182939760294
10,74.1808923985809,23.6931392188121
10,69.7557420562953,23.031882920433
1,80.13258587569,29.1717554908372
100,81.0036992188543,21.2876541671626
1,78.659482402727,27.7191691470215
10,70.8775556925684,23.5159347340459
10,73.0845842231065,28.8786878715868
10,78.2311305217445,23.7012747656093
10,75.5541094020009,27.4689629525487
100,80.2889486029744,16.3230733254459
100,71.4170291461051,24.8377437284976
1000,84.7672896645963,25.7489847057221
1,77.4736754503101,14.4167600049961
1,76.4486574567854,32.5015505876179
10,77.429655874148,10.480404923327
1,88.1223655957729,24.0196399429065
10,94.17944541201,24.9787221418447
100,76.6424386762083,11.2847895593125
1,76.0007534455508,15.5136521761636
100,82.8418579604477,17.9176514237372
10,77.318000709638,24.7044960368507
100,71.1893000453711,27.7495403776401
10,93.4341338742524,24.7481669800371
1000,94.491412723437,28.5144411643499
1000,84.4522182829678,20.3200738534487
1000,82.7811688743532,25.7720923707282
10,78.3052195049822,17.233619225343
10,71.9995314348489,24.5339877128967
1,82.1053003985435,24.8302519524204
1,-9.13835459388793,53.4578535585096
10,58.5641821101308,37.3214296946981
1000,53.3829721156508,27.7529018945496
1,60.6132765579969,32.529260395325
100,55.8786977827549,31.189359739776
10,51.1919086799026,31.3734180165034
100,50.0570446718484,33.5629221301327
10,52.3694918118417,31.3821002892094
1000,49.8544692434371,35.4016668994848
10,46.9088145811111,37.7311310980746
10,58.6093281302601,29.7407901468408
1000,50.8336417470127,34.3243512927798
100,53.918218575418,32.6813300081239
100,57.1328660286963,31.7711405483744
10,47.8752066101879,32.1755849614965
10,59.1787372995168,32.8587542901018
10,56.4733864367008,36.0591091671203
1000,57.2449559625238,26.9916608493495
10,61.774439457804,28.555279627048
10,60.7784079294652,28.1261677557408
1,58.989065894857,29.879473501532
1,47.1205075085163,32.947255415345
10,56.9032810907811,35.1474677170573
10,51.3540053833276,28.5567984384592
1,47.4544331431389,36.3205267782857
10,53.6696140095592,33.3123901858137
10,62.7033701632172,26.6697346145125
100,52.5130453985184,31.0351229501657
100,51.7097543925047,35.1342168305713
1,57.9769163858145,26.6350845563208
100,47.9443221911788,33.1420915857705
1,61.1663793213665,31.4101371986499
1,58.7624896410853,31.3623821572448
1,61.7997430823743,28.2941141475517
1,57.4407039955258,34.6332343844989
100,54.7711521573365,27.6367198438906
10,56.9986207131296,32.6235643139394
100,50.0091620441526,33.8705192473834
10,48.4682933986187,34.1042615677711
1,42.0827174931765,31.2155807626588
100,45.486366469413,32.4678169854729
100,44.6973016485572,34.8737963115859
1000,43.8840488344431,34.4833963132322
10,44.2250311095268,36.0647170705135
1,42.8243234753609,33.7902090861749
10,43.3925355412066,32.2344496729392
1,-19.7406973410398,63.9869540733728
10,16.6814017575234,40.4578334174031
1000,15.724390335381,41.4015770252921
10,12.9227416310459,37.6246619203457
10,11.5696177259088,46.4799029095667
1,13.9306372404099,42.1758426804468
1,8.42337431386113,45.4295616942783
100,12.4444111436605,43.6958058344527
10,8.22468054480851,45.4465257854959
10,38.856869218871,32.6190334516668
10,36.5529138687998,30.0969168133452
1,38.4996540471911,33.1375650138602
1000,136.335215466097,36.0044700815451
1000,141.6438722983,44.3677280876423
10,133.161243963987,34.6958908124812
100,142.143940161914,44.0534930519426
1000,132.863789834082,35.3962973504091
100,140.298022460192,40.6161051465045
10,142.960242815316,42.2995755832691
1,138.133358582854,35.4167826687179
1000,133.337920149788,35.2416063902798
100,142.178587093949,44.5614833394174
1,63.704177280888,51.0600176328694
10,79.8524382803589,44.9683961653696
1000,46.7480475828052,48.3278613709824
100,75.3512639086694,44.0554061384731
100,75.8350311499089,48.2300037197928
10,76.8206952698529,48.0244779163365
10,56.7558067850769,46.8078798505651
1000,57.8869182150811,50.9470856144748
100,64.2636155895889,45.2208567556663
10,54.4362403918058,47.9376443032622
100,63.5886314045638,50.1656787216898
1,71.6071747988462,47.7794499262084
100,63.5098817478865,50.7762771361603
1,77.6671394985169,51.7916215055307
1,66.6086893714964,46.3954556780853
1000,71.9003319460899,45.0304121480575
1,72.1673005074263,54.3624038688189
100,71.8259029928595,53.3253955529772
1,77.819309765473,47.3129910878037
1000,54.0365228522569,43.620146680249
100,81.1106274928898,48.7559469067469
100,62.9038504511118,51.6428400256378
100,57.0520887896419,48.7184794995497
1,64.192422721535,49.1272718157762
10,70.1852258294821,48.2168811902516
1,61.0176323913038,48.6155353710082
10,57.159539591521,45.9199151985886
1,79.9357509613037,42.662054301322
1000,79.0667417272925,42.9029599520024
10,67.1262015681714,41.3551959363935
1000,69.1804618667811,49.7231693158604
1,62.0766922272742,46.1009369416591
100,67.0358008984476,54.7761310141033
1000,68.0234346818179,45.7852537333091
10,50.5554417707026,47.5654812758565
1000,77.004926148802,49.8480408873006
1000,60.5261455848813,49.5602403838169
100,77.1007085032761,53.0591645222978
10,76.8488385993987,44.8235737221523
100,79.3325235787779,48.4684840980892
10,78.2714941632003,47.9266637613126
1000,66.1343087721616,51.2878479005252
1000,73.2986519951373,43.9992786561976
1000,86.6016269288957,49.7323890505916
100,78.801998058334,42.9578049687977
1000,64.6939611062407,54.0858628430548
100,64.4994431175292,52.6677355377491
100,59.1503118351102,46.3494141753075
10,61.8434008117765,53.6230638002139
1,52.1322213392705,46.8761931373837
1000,64.1293043922633,50.609476217987
10,62.7899298258126,48.220722913649
1,79.593011001125,46.8125266651428
10,71.2676173634827,52.3372929194575
100,64.4367899000645,51.4810803145748
1000,81.0557292122394,46.7858426714618
100,70.3984285052866,45.3296799670461
100,33.9963229279965,0.00230689639279509
1,36.1700821761042,3.22506570546164
10,37.5839240010828,-2.4248791461127
1000,36.2296008970588,-0.90268176588489
1,34.7713323030621,0.108676832555075
1000,40.2036156691611,2.91617399892434
10,37.483625728637,3.45913874694712
1,36.0029059555382,2.93937294898787
1,35.5112148821354,-1.63084326336989
100,79.3346588686109,42.3863155333535
100,71.5237801428884,42.677831732958
1,73.2450958248228,41.376211283816
10,104.829259235412,12.3459104208176
100,127.740428298712,35.1998630250431
10,101.027019163594,20.5640779681009
1000,105.169802717865,17.1039187738625
1,-9.0054025221616,6.04848988946383
1000,-8.70609473437071,4.9497289405979
1000,-10.0926578231156,7.50516134735672
100,24.7371213231236,25.7025157088676
1000,10.7158815767616,27.4143764219834
100,21.7183376569301,30.9211774939707
10,21.8027418293059,32.4608148930539
10,18.3648684527725,29.3120970421084
1,12.2114289365709,28.447157189756
10,18.6935418192297,26.3772684232955
1,16.7151949927211,24.9525452426391
100,22.0355100464076,24.6741448969506
1000,11.0915755759925,31.6052407776696
1,24.6307993121445,25.4756943289034
10,13.2629590574652,27.0570868818947
1000,23.0205284245312,21.0422240174724
100,21.6712548304349,24.2266335052226
100,16.8726973235607,28.7534631688954
100,16.9733524974436,30.5117239298261
1,16.0427446570247,26.6959930920789
10,20.8322374708951,27.3145177678893
1000,21.7029691021889,27.5351914348223
10,21.1960808839649,24.5183446914587
1000,20.6611050758511,22.6208199838917
1000,10.2626055199653,28.5373568404262
100,23.9662101119757,22.923322928249
1000,11.5515751764178,28.4441615828775
10,20.5031453445554,22.9844488774864
1000,13.0866888910532,23.1845511912475
10,19.715720359236,27.9653255122387
1000,11.9434951990843,32.6170934025736
100,21.958614718169,25.907045883821
100,80.0159892439842,8.24919236848558
100,80.6505428161472,6.72903672400581
100,79.9273154139519,7.07696790138477
1000,28.8661063369364,-29.1653606681436
1,22.8468511160463,56.4501242472671
1,-16.4668849669397,21.6251555007235
1000,-9.56913596950471,28.6011408335672
100,-9.92955981753767,27.7873105628503
10,-5.61281246133149,35.0915064575178
100,-3.74123096466064,33.879937873982
1,-8.92005991190672,31.4993131584411
1,-6.43091336824,32.2885329399047
10,-9.62418311275542,27.1734974136186
1,-7.56925720721483,31.1739132701194
10,-7.30875486508012,32.1245951223505
100,-5.67527004517615,30.2222908840187
1,44.9687816016376,-16.6588898006845
10,43.546976801008,-22.8577904348566
10,44.2330799158663,-22.8052382501618
10,49.4153935555369,-14.8855292359432
100,44.5992062240839,-21.25332680022
1,48.3692810777575,-20.17198834454
100,46.9756889250129,-21.2522948693606
10,49.4858525041491,-16.7802947897545
1,47.7555774059147,-18.3864820116521
1,44.9736982584,-22.7519569637338
1,46.6296117939055,-16.9262370243596
10,47.5857032183558,-23.6172055239659
100,48.5557531937957,-16.4882908007002
1,47.9611801262945,-15.8261153173026
1,46.0867675580084,-16.0071946283489
100,-90.859708506614,18.2831686069829
1000,-104.580467166379,24.7128769603939
1,-101.496597602963,28.1006787146946
100,-105.809719869867,24.47171625204
1,-102.047157045454,26.7001488089127
1,-105.402295421809,26.3467990208384
1,-98.7263514474034,25.9993115698894
1,-115.742649547756,30.4248421111993
1000,-102.466310625896,26.5962925568248
1,-100.09446663782,24.8155375738303
10,-100.411924179643,27.7485465341381
10,-98.8410892244428,19.4455875485363
1,-105.286188628525,23.4957144855206
1,-103.792378753424,25.3708101742227
1,-101.016643457115,28.5145139156362
1000,-98.4242552518845,23.7984009174219
1,-109.980478696525,23.0433874061715
1000,-98.3548259362578,20.3254058066304
1,-111.870043063536,30.159466123175
10,-102.801330601797,19.4517067791342
1,-107.318447353318,26.8005315593192
1,-101.580639760941,21.0167333510224
10,-104.101507784799,26.7155958713803
10,-101.644947398454,19.4608916606648
1,-101.842225044966,25.9460631591341
1,-102.841521576047,26.4323979909428
100,-116.02125948295,30.5653365280588
1000,-97.8666592855006,20.0931492358407
100,-103.447781698778,25.3677393856577
1000,-107.261294592172,24.4475930358407
100,-103.114251103252,26.784802980169
1000,-103.530053514987,20.197023908273
100,-102.240950334817,20.4216972687033
100,-102.214892171323,23.7915468101073
1,-114.408612493426,29.2774620174803
10,-109.554865350947,30.5866557317193
100,-100.440860185772,18.858606445167
100,-89.3349181953818,20.379772895042
1,-104.958193609491,30.2463946196278
10,-92.6293245702982,14.9511020175738
100,-104.332948559895,28.8119965457604
1000,-110.663874205202,24.3533252682744
100,-92.2805267572403,15.0542812857041
1,21.8772559426725,41.8383447794792
10,-4.70385616645217,17.1700474126961
100,-5.09148364886642,16.5403552308716
1,-9.62141121737659,12.3230645224386
1,-4.41236936487257,22.7068399816867
10,-1.81927707977593,20.7065215347943
10,-4.17482103221118,23.2070270439551
10,-0.901450635865331,15.8754015156632
1,-8.84007157757878,13.9881277286862
1000,-6.95149309001863,12.9477816621775
10,-4.10025302320719,21.3599944252502
1,-2.76320703327656,22.1914327673644
1000,-7.72545263171196,12.0363603902859
1000,2.76986603625119,15.6259244752613
1000,-4.54691885970533,17.097986618026
1000,-8.22040745057166,15.0389070293485
1000,-3.54001156054437,16.5541294568461
1000,-4.49498970061541,13.4041643150671
1,-2.76797046884894,15.7120031320759
100,0.149577995762229,18.7478296234074
1,-1.50828617624938,18.2626508890516
1000,95.0039899069816,21.4351501893261
1,97.7381387259811,21.4143293845345
10,97.9449218697846,16.9664140709506
1000,93.7307888735086,19.6072967396267
1,93.1787320040166,20.4308828245865
1,93.3009628672153,21.5399307852156
1000,95.8782040514052,21.866337943977
10,96.6582386288792,18.6809885510068
10,97.2848044987768,24.3515929353008
1,95.7005893439054,20.0013990835011
100,98.5100538376719,16.1197476114179
1000,101.070559294894,50.2814988940568
1000,110.710542881861,44.7863842621672
1000,106.580412313342,43.5898944426173
100,106.395255904645,45.0787789493129
1000,91.5598703362048,47.3786385004841
1000,99.7550518624485,45.1318186014636
10,104.309236239642,44.3436707804663
1,96.0758706182241,48.696209145583
1000,101.157794371247,48.9012357990337
1000,94.4090816471726,50.1118208863255
1,99.759199814871,49.0451666371141
10,106.468837698922,48.0344215284446
1000,115.398202612996,49.6289227209681
1,102.790353326127,43.1664801189807
1,106.705023134127,42.5138365660862
10,96.1813844460994,47.3872945944758
1,90.4245167411864,49.8943942667308
100,115.701815346256,46.3751316798416
10,106.99409795925,44.4280860107452
100,95.5271819327027,47.6041089731443
10,111.153834499419,49.1510491479781
1000,96.1490627378225,45.9569129694262
10,105.702451458201,42.869714562835
1000,103.824549335986,42.9291191107873
1000,108.775516161695,49.2238182405694
100,104.445582646877,50.2044490335024
100,100.25125826709,43.3788403699829
1000,99.8842377774417,46.750633484872
1000,105.096516301855,44.7520743038793
1,105.063618253917,50.2298925716008
100,94.7509870212525,45.871338843054
1000,97.4630349408835,48.6266216370914
10,108.419161727652,43.7911353049735
100,105.608649831265,42.1384563396758
10,103.946733511984,44.8755043501571
1000,36.7379110213369,-17.0967924829477
1000,40.520620085299,-13.051782475788
1,34.1067839227617,-16.5197736013718
1000,38.0928771011531,-13.0786608360327
1,33.2004967611283,-16.990423795525
1000,34.08088744618,-24.7937952246898
1,32.4988715350628,-21.7345796625497
100,32.8596412204206,-23.3349432971874
1000,36.1304607521743,-14.2999140157055
1,34.9642739072442,-11.5256904049691
10,36.541106197983,-17.9069253438895
1,34.8706642258912,-12.8207493316762
1000,34.2384928744286,-22.5810523875412
1,-10.966625791043,16.5763671151286
10,-7.27899223566055,18.563119533578
10,-6.67722296901047,16.2377039070215
100,-9.56146376207471,25.2253658853116
100,-8.11069252900779,24.5639084659294
1000,-13.2925915997475,16.470690430214
10,-8.71129629202187,24.5624101143425
100,-12.3443058226258,23.126048824558
100,-11.4779286738485,21.7017252569161
10,-15.8347921539098,20.8930646489278
10,-6.92348035052419,16.0585963182874
1,-6.39297620393336,18.9848724067001
1,-10.6795915402472,21.2709042580134
100,-14.1779953334481,19.3215489721813
100,-9.52758511528373,15.5980333209084
1,-10.6367699895054,17.2817158666878
1,-9.1074207611382,23.4108302438584
100,33.9076844695956,-10.9516468236211
1,115.34847965464,3.42282950104406
10,102.176848053932,5.85096973120485
1,101.0663361568,4.48356798551833
100,115.921954801306,5.04828934636705
1,101.505173631012,3.02494384311463
1000,113.632807424292,2.99454305168491
1000,118.366665942594,5.48398516336758
1,17.4260181840509,-17.4735918342577
100,18.7432028353214,-28.7795112338767
1,15.7064461056143,-19.4041940806657
100,19.1620321199298,-28.5772592235836
100,19.0396885201335,-24.6770769998317
10,16.3849319145083,-22.7196490318244
100,18.1223786529154,-23.8317745860713
1000,17.9649271164089,-27.1817808716569
1,15.2689982671291,-21.6235052590025
1,19.3743541091681,-18.7136019908926
1000,15.5857213027775,-24.1108808153369
10,18.1381268240511,-18.3472414269125
1000,18.6869201995432,-20.1418201444468
100,18.3258440718055,-23.65036063746
1,14.4183746539056,-18.5043076394666
1000,16.1688551679254,-19.6228890155284
1,16.973218806088,-18.2215757017612
10,17.340115327388,-25.1368058559315
1,20.3234223369509,-17.9349210548477
10,15.7219930272549,-19.5970827270824
10,15.2925783209503,-17.8323521788584
1000,17.8677488397807,-24.9097489330533
10,18.1888872105628,-18.8781994460552
100,18.9845386147499,-25.437692578836
10,19.61152064614,-27.9915956068431
10,18.5896783880889,-22.3296006611087
10,12.766525670886,16.5561687625179
10,11.0846188478172,17.1449794425334
1000,2.24306208081543,14.0996137648313
1,1.9160782545805,13.8369714876853
10,13.1482359487563,22.1540948381518
1000,3.31094613298774,12.0466629979855
1,4.47503741830587,16.7516463737269
1,1.55216460116208,13.9077319614981
100,12.85967820324,13.9015892872226
10,14.1664045862854,20.6027467186802
100,13.6350172385573,22.5012273101717
1,12.4499208200723,14.2671958875864
10,5.66117503680289,16.4259352724803
10,10.1031686458737,16.5303059486106
1000,11.1750267259777,16.3625782643136
10,6.44484601914883,19.5224447693038
1,0.825487123802304,13.8565153926477
1000,3.26491724699736,15.0361917620181
10,3.56335926800966,13.0410681283573
10,9.51612470671535,10.8382406315
1000,11.8635924439877,8.5209812662407
1000,5.68166971206665,11.0073463429388
1000,9.3329322617501,7.99887823022743
1000,8.55946616269648,11.2212654521101
100,13.3860292844474,10.9592812381248
10,12.0810024160892,10.8053479084165
10,11.7410486843437,9.76590072982306
1,2.8454780112952,8.88950935441122
1000,7.16686642728746,13.0066179955706
1,10.8110558241606,7.27242341923131
1000,8.78414710052311,12.889481601253
1000,4.13973103277385,11.4687797982421
1000,4.15028971619904,12.3334779252569
1,7.01532488688827,9.4677479538536
100,9.59504577331245,9.75391884984368
1000,11.2370673939586,8.45930751268305
1,5.29384047724307,5.49976283262702
1,12.2124801948667,8.8823896611771
1000,-84.7907532099634,14.0558017904001
10,-84.0866988245398,11.7459684030655
1,-83.2320708408952,14.9148251710533
1000,-83.8377822842449,14.4512451796273
10,80.3571952320635,29.0148418368236
1,87.4331605061889,27.0828746757053
1,169.832955049351,-44.6598053985927
1,177.586537431926,-39.1399636475963
1000,52.9698275215924,17.7637779044751
10,57.8038414847106,21.9497022315691
10,55.2789605408907,18.9774344799851
1,56.0022430960089,21.1858609848114
10,58.8997301459312,22.369576777428
100,57.4667607340962,20.3273981415673
1000,73.47955416888,34.8686430465729
1,67.10086081177,25.8922261195941
10,73.8061428721994,31.1818874545495
1,70.9246919117868,30.2773272901058
1,71.4397511444986,33.6014189186164
1000,70.3459747228771,29.9398979835883
10,61.5751754678786,29.2827741885017
100,70.8336439076811,32.7070386133734
1,70.287104845047,32.0168545149807
100,77.6600343268365,35.3726540831251
100,63.5401901230216,25.8637228233065
1000,73.9439617283642,35.8645238916883
1000,72.1087681688368,32.674045866884
100,73.6924635618925,32.667381075629
10,72.4317762069404,31.1682880958354
100,70.6012342683971,30.6265401278603
1,70.5924053583294,32.9332171650902
10,-79.3437326978892,9.25029085914973
100,-80.9552440233529,8.10403099755919
1000,-74.271899163723,-2.51266632005732
1000,-75.5413075536489,-13.7525219468352
100,-71.6070538479835,-12.3335054544769
1,-71.4784057997167,-3.07199943949536
1000,-74.4168468285352,-3.67321955303382
1000,-74.7970300074667,-2.97677247093181
1000,-76.8206222634763,-7.76873399321751
1000,-74.3053858727217,-13.6013948303104
1,-72.7034509554505,-14.5675103192822
1,-77.2453975863755,-9.60641362887907
1,-70.1424905285239,-17.1677828795462
100,-71.7433854192495,-4.54321035123595
10,-77.5363157596439,-9.78416357890227
1000,-78.4960543178022,-7.63933297559821
100,-76.6838401649147,-10.4001771176347
1000,-74.1829324699938,-11.3786616735304
1,-80.8807221986353,-5.79703746219787
10,-70.3371093515307,-16.3788346792864
10,-73.7413556221873,-8.25463587899543
100,-77.656140094623,-10.0295327493162
10,-75.5880461353809,-12.3813526655063
1000,-74.8907940834761,-2.88653615556381
10,-70.3089893236756,-13.4808877094328
10,-75.1453239005059,-3.87913733065764
10,121.262862682343,14.5845936974771
1000,121.938343159854,16.6944125199926
1000,120.688986713067,14.2098272850393
100,121.962202833965,17.8588019289674
1000,125.574954310432,6.08588793601603
100,125.009115831926,7.10333182120797
1000,151.690412890166,-5.47571678417271
1000,142.611049795523,-3.93334841893877
10,143.908800669014,-7.31264917100957
100,142.229231223464,-7.49431124862136
10,142.144413655624,-3.48468646873655
1,146.507199537009,-6.96227776727468
1,151.765404017642,-3.26698366297636
1000,142.664287956432,-5.29626090278447
100,143.583274623379,-7.11984541936311
1000,150.577140916139,-5.83144183914379
100,19.8483196366578,53.3537038465052
1,16.5679158177227,53.0798992161183
100,18.1845720391721,51.8082199796358
100,23.2293689902872,53.5588799493928
1,17.5710691977292,51.2495865423299
1000,16.4968341775239,52.369055730195
1000,17.1243859268725,52.6912709866957
100,21.305156769231,52.9753195616981
1,19.6833889279515,51.0911100725378
10,20.0651672668755,51.1147651227799
10,128.844207432121,41.1395955646881
100,125.113185709342,39.966046159969
1000,127.323514446616,40.3604941894458
1000,126.63370359689,40.8703060465637
1000,126.867313021794,40.9405443547819
10,127.602472314611,41.0037259889477
1,125.471547860652,40.4972382117666
1000,-7.39783077500761,40.2202917287375
100,-7.89274695329368,38.7133506654236
10,-6.91155625507236,40.6155778233584
100,-55.9029695112258,-23.577584993231
100,-58.395537128672,-21.3501769075855
100,-54.9940418824553,-24.4900432592369
1,-56.7557688150555,-25.8540086899965
1000,-54.5401309803128,-24.4992641616063
1,-56.9773903582245,-26.1503700858741
10,-57.0722926966846,-25.7142141132934
1,-58.46057491377,-22.3254428486622
1,-61.3542007561773,-20.3478242136576
10,26.9248270522803,47.51640996792
100,27.3412915505469,45.2688046818388
10,27.9030866827816,47.0373825840247
1000,22.5392924342304,47.2619823642766
10,25.3606596495956,45.6971157320046
10,24.6043302677572,43.8162002680185
1,23.5917103663087,45.0409554029073
1,161.19437629357,63.0509636245707
100,82.5579789094627,60.7787990055368
1,57.7041032072157,51.4101633258212
100,47.2348401881754,51.8144114466152
100,100.976896639913,74.0047916374676
100,142.863397970796,60.5636039230778
10,88.0903431214392,68.6715701144742
10,124.872918371111,70.507026541237
10,141.836947007105,70.517871956514
100,134.933526646346,53.31703500908
1,114.325755788013,59.0390235925645
100,142.783333696425,53.4248971192644
10,74.1799915954471,55.4383981785373
100,112.445925911888,51.5587867292972
100,58.6755354423076,59.3331368596177
10,55.2330411225557,63.5866666415245
10,68.881589686498,58.1334694543687
10,61.5406543482095,55.3504836881893
10,115.33280197531,51.7422622910393
1,43.9256352279335,61.1080290045297
100,164.635154502466,67.2925796424443
100,32.3153263796121,56.3607830038714
1,164.639639742672,61.8494448169292
1,133.260694909841,50.8701743737897
10,132.071478869766,61.471419827125
100,71.2474654242396,61.1886087307268
100,137.046161033213,63.2818179108857
1000,35.055150417611,66.7592813619997
1000,62.1962902508676,57.6401497770537
1000,139.366248529404,62.8450221745753
100,108.738705273718,56.7868982119365
1000,130.459984140471,64.4541545004302
10,116.38574955985,60.5331644573434
1000,43.9393376279622,46.594368334711
10,133.218021215871,60.8071770644599
10,117.531930813566,50.2095798876517
1,108.94912247546,66.2006584296072
100,84.5049710478634,56.4161391789864
1,35.7233154214919,56.8620311870771
1000,133.092112960294,43.8423966046911
1,174.713852936402,62.0448617825077
100,63.1753386184573,63.0067742913643
1,81.0019811801612,57.379221821223
1000,105.187268843874,72.7834617899435
1000,70.3679465409368,71.3633785869035
1000,-174.881618069485,64.828364382377
100,60.8146418910474,68.155242665825
10,67.0138222910464,60.9047362055577
1000,63.8386097643524,56.5732700831033
10,159.148307964206,66.3681183132277
100,42.7813397347927,55.8655931350971
10,104.40541128628,76.7032087769093
10,127.370702298358,69.8451680551869
1,42.9084802977741,66.2781827491651
10,94.9021517112851,56.4416131978511
10,42.9261116310954,51.1347702591978
1000,112.296668188646,51.1112871557638
1,41.4503624942154,51.1451053771926
1000,170.769526362419,61.9215737279686
10,101.895962096751,74.4302215839571
1,139.669307302684,64.2161479967102
10,78.7441390380263,61.6449381807495
10,122.686542514712,57.0225624463042
10,161.128668878227,56.4353768622762
1,143.500013658777,70.0319078841253
100,133.977521304041,45.6548320592547
1,68.4945102967322,71.471947579643
10,77.3159173037857,62.150452935223
10,69.2158822808415,68.4076150393034
10,157.920355964452,56.5286758925857
1000,62.7058847341686,65.6578965842653
10,133.528129421175,45.0155838904793
100,33.7190608028322,54.3799191860734
1000,133.56864368543,45.3328417378607
1000,131.918551549315,56.3041651196409
1,108.086253572255,54.9635459354212
1000,37.3864908702672,57.771174525808
10,101.559781897813,70.4089181299804
100,143.350263917819,70.9486232112704
100,102.042113905773,72.6284060590658
1,136.659140065312,58.5979018789321
1,71.7179921921343,56.5322652387984
100,41.9332201313227,57.6269414468725
100,50.5756759364158,59.8421885492321
10,130.137589490041,63.1683451032589
1000,106.269317390397,76.3352363893362
1,63.8630562555045,55.9812071474077
10,72.3062077537179,61.4229628062102
1,70.5139236710966,65.5887345170532
1000,82.6804222539067,53.3495227396178
10,66.7518437281251,66.4012372981728
1000,112.059379862621,52.4211726853234
1000,174.651757366955,62.4414271917819
100,118.797365846112,62.7011075833844
1000,138.856393536553,62.1127159546804
10,30.0853876769543,57.5885660589469
1000,40.9654184337705,63.6353170866274
100,135.304041635245,68.505509557652
10,68.6508138477802,65.0938228098177
100,57.4436623044312,58.359637699332
10,36.3485265243798,60.2677870863116
100,171.753586186096,68.0539044047898
1000,170.246575316414,64.0313791440216
10,62.0398883800954,57.6858961534458
10,31.6130553279072,64.3357781194476
10,134.403526252136,68.249018801656
1,30.8370692934841,62.0252680760105
100,63.0534048937261,76.0500292118839
10,98.6920860596001,63.5657938105536
1,133.837724737823,68.4186773976685
100,41.9042522739619,58.857458147193
10,68.7322692666203,59.698644361374
1000,64.7655131388456,55.8072987947588
1000,77.2999092098325,64.9547716615424
100,138.380579715595,61.6650180175241
1,79.1380288917571,54.2021762993474
100,54.8900012578815,56.2745641101833
100,104.29530467838,67.4914013463198
1,160.842565521598,65.6386611561015
1000,47.0412601344287,53.7969261597689
100,56.766796130687,65.2583068842257
1000,153.435784215108,64.9962772370449
1000,118.471714574844,57.5154176444822
1,122.150710495189,65.3237529002889
1000,80.123436274007,52.5917315691155
100,160.681803133339,57.4640458426067
100,55.3591041918844,52.1066517360805
1000,40.9257915616035,53.2400910160984
10,92.6098579354584,54.5509981070012
1,32.7683995105326,58.4520380020546
1000,70.2323426865041,67.4102698281153
1,114.776588603854,67.7106752516316
1,126.774043561891,72.0356510612525
100,59.3882598169148,54.190592152819
10,100.217748759314,74.7251378413186
1000,-173.227642849088,65.1138128153331
10,112.128052124754,61.0438521582212
10,33.8984115701169,53.4831136352105
100,71.6246081516147,63.4854157260401
10,47.0587604586035,42.71981033279
1000,67.5978105235845,58.8537915229341
100,139.929730603471,50.3967210881577
1,68.6322612594813,55.4199970868072
1,139.720484353602,60.3773632387546
1,91.3403274212033,61.3557017959103
1000,126.55248966068,56.7595685917108
10,56.7074333131313,63.0322525048573
1,99.3973428290337,60.6632017562539
100,134.880574224517,44.5626552338923
1,178.143321946263,62.6161067824152
